0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1748,重庆,2018-01-31,2018年01月30日,3,75,163,51,81,13,44,0.9,37,阴/阴,无持续风向<3级/无持续风向<3级,5℃/8℃,5,8
1747,重庆,2018-01-30,2018年01月29日,3,60,96,42,61,10,45,0.98,17,阴/多云,无持续风向<3级/无持续风向<3级,4℃/9℃,4,9
1746,重庆,2018-01-29,2018年01月28日,3,68,165,49,69,11,48,1.08,11,小雨/阴,无持续风向<3级/无持续风向<3级,4℃/7℃,4,7
1745,重庆,2018-01-28,2018年01月27日,3,60,165,41,59,9,38,0.9,13,阴/小雨,无持续风向<3级/无持续风向<3级,3℃/5℃,3,5
1744,重庆,2018-01-27,2018年01月26日,2,31,28,19,30,6,29,0.78,25,小雨/小雨,微风<3级/微风<3级,2℃/6℃,2,6
1743,重庆,2018-01-26,2018年01月25日,2,32,40,22,30,5,31,0.99,13,小雨/小雨,无持续风向<3级/无持续风向<3级,3℃/6℃,3,6
1742,重庆,2018-01-25,2018年01月24日,2,21,8,14,20,5,30,1.24,10,小雨/小雨,微风<3级/微风<3级,3℃/11℃,3,11
1741,重庆,2018-01-24,2018年01月23日,3,55,147,38,51,7,44,1.28,7,小雨/小雨,无持续风向<3级/无持续风向<3级,9℃/12℃,9,12
1740,重庆,2018-01-23,2018年01月22日,3,87,227,64,103,13,60,1.7,7,多云/阴,微风<3级/微风<3级,10℃/14℃,10,14
1739,重庆,2018-01-22,2018年01月21日,3,71,164,51,75,10,54,1.45,10,阴/多云,微风<3级/微风<3级,6℃/12℃,6,12
1738,重庆,2018-01-21,2018年01月20日,4,101,205,75,105,10,55,1.31,18,阴/小雨,无持续风向<3级/无持续风向<3级,9℃/11℃,9,11
1737,重庆,2018-01-20,2018年01月19日,3,80,127,59,84,10,47,1.24,7,阴/阴,无持续风向<3级/无持续风向<3级,8℃/10℃,8,10
1736,重庆,2018-01-19,2018年01月18日,4,110,176,82,116,11,55,1.31,12,阴/阴,无持续风向<3级/无持续风向<3级,8℃/10℃,8,10
1735,重庆,2018-01-18,2018年01月17日,4,123,207,92,128,10,61,1.48,9,多云/小雨,无持续风向<3级/无持续风向<3级,4℃/13℃,4,13
1734,重庆,2018-01-17,2018年01月16日,3,76,78,55,77,8,52,1.21,17,小雨/多云,无持续风向<3级/无持续风向<3级,4℃/11℃,4,11
1733,重庆,2018-01-16,2018年01月15日,4,104,178,77,100,8,51,1.14,24,阴/小雨,无持续风向<3级/无持续风向<3级,5℃/10℃,5,10
1732,重庆,2018-01-15,2018年01月14日,1,169,294,129,191,18,87,1.59,13,多云/阴,无持续风向<3级/无持续风向<3级,4℃/12℃,4,12
1731,重庆,2018-01-14,2018年01月13日,1,173,324,130,183,19,74,1.37,27,阴/多云,无持续风向<3级/无持续风向<3级,7℃/10℃,7,10
1730,重庆,2018-01-13,2018年01月12日,1,188,347,144,207,21,82,1.49,9,多云/阴,无持续风向<3级/无持续风向<3级,3℃/14℃,3,14
1729,重庆,2018-01-12,2018年01月11日,3,96,295,71,118,14,75,1.19,26,多云/多云,无持续风向<3级/无持续风向<3级,4℃/11℃,4,11
1728,重庆,2018-01-11,2018年01月10日,3,85,305,62,108,15,78,1.16,30,晴/多云,无持续风向<3级/无持续风向<3级,2℃/12℃,2,12
1727,重庆,2018-01-10,2018年01月09日,3,77,301,55,96,13,67,1.06,30,多云/多云,无持续风向<3级/无持续风向<3级,2℃/10℃,2,10
1726,重庆,2018-01-09,2018年01月08日,3,70,272,48,81,12,53,1.08,28,小雨/多云,无持续风向<3级/无持续风向<3级,4℃/8℃,4,8
1725,重庆,2018-01-08,2018年01月07日,3,56,132,38,58,10,39,0.91,33,小雨/小雨,无持续风向<3级/无持续风向<3级,5℃/8℃,5,8
1724,重庆,2018-01-07,2018年01月06日,2,34,77,23,33,7,32,0.95,9,小雨/小雨,无持续风向<3级/无持续风向<3级,5℃/8℃,5,8
1723,重庆,2018-01-06,2018年01月05日,2,27,33,17,26,6,34,1.03,8,小雨/小雨,无持续风向<3级/无持续风向<3级,6℃/8℃,6,8
1722,重庆,2018-01-05,2018年01月04日,2,29,26,19,27,6,34,1.23,7,小雨/阴,无持续风向<3级/无持续风向<3级,6℃/8℃,6,8
1721,重庆,2018-01-04,2018年01月03日,2,22,20,14,19,5,36,1.04,12,小雨/小雨,无持续风向<3级/无持续风向<3级,6℃/9℃,6,9
1720,重庆,2018-01-03,2018年01月02日,3,57,169,40,56,8,43,1.06,6,多云/雨,东北风2/东北风2,7℃/10℃,7,10
1719,重庆,2018-01-02,2018年01月01日,3,94,190,70,111,15,53,1.28,7,阴/阴,无持续风向<3级/无持续风向<3级,8℃/11℃,8,11
1718,重庆,2018-01-01,2018年01月01日,3,90,120,65,105,13,58,1.29,10,阴/阴,无持续风向<3级/无持续风向<3级,8℃/11℃,8,11
1780,重庆,2017-12-31,2017年12月31日,3,77,99,51,97,10,46,1.12,22,多云/多云,无持续风向<3级/无持续风向<3级,6℃/13℃,6,13
1779,重庆,2017-12-30,2017年12月30日,4,103,173,60,153,8,46,0.95,20,阴/多云,无持续风向<3级/无持续风向<3级,6℃/12℃,6,12
1778,重庆,2017-12-29,2017年12月29日,4,135,209,101,145,9,50,1.53,10,小雨/小雨,无持续风向<3级/无持续风向<3级,7℃/10℃,7,10
1777,重庆,2017-12-28,2017年12月28日,5,201,309,153,225,14,66,1.78,11,多云/阴,无持续风向<3级/无持续风向<3级,7℃/13℃,7,13
1776,重庆,2017-12-27,2017年12月27日,5,203,338,153,212,14,65,1.77,11,阴/多云,无持续风向<3级/无持续风向<3级,7℃/12℃,7,12
1775,重庆,2017-12-26,2017年12月26日,1,192,356,146,205,11,66,1.54,17,多云/阴,无持续风向<3级/无持续风向<3级,7℃/11℃,7,11
1774,重庆,2017-12-25,2017年12月25日,1,183,359,138,188,10,63,1.54,21,晴/多云,无持续风向<3级/无持续风向<3级,6℃/14℃,6,14
1773,重庆,2017-12-24,2017年12月24日,1,174,330,131,186,14,85,1.66,17,多云/多云,无持续风向<3级/无持续风向<3级,6℃/13℃,6,13
1772,重庆,2017-12-23,2017年12月23日,1,186,314,140,204,13,78,1.5,17,阴/多云,无持续风向<3级/无持续风向<3级,6℃/12℃,6,12
1771,重庆,2017-12-22,2017年12月22日,1,177,343,134,196,9,69,1.31,15,多云/阴,无持续风向<3级/无持续风向<3级,5℃/12℃,5,12
1770,重庆,2017-12-21,2017年12月21日,4,120,320,90,127,9,54,1.04,36,晴/多云,无持续风向<3级/无持续风向<3级,6℃/14℃,6,14
1769,重庆,2017-12-20,2017年12月20日,4,134,349,101,144,10,67,1.24,26,晴/晴,无持续风向<3级/无持续风向<3级,6℃/14℃,6,14
1768,重庆,2017-12-19,2017年12月19日,3,100,314,75,118,13,67,1.23,18,晴/晴,无持续风向<3级/无持续风向<3级,5℃/14℃,5,14
1767,重庆,2017-12-18,2017年12月18日,3,86,280,63,99,15,55,1.02,12,多云/晴,无持续风向<3级/无持续风向<3级,7℃/13℃,7,13
1766,重庆,2017-12-17,2017年12月17日,3,67,177,47,67,11,50,0.95,12,阴/多云,无持续风向<3级/无持续风向<3级,7℃/12℃,7,12
1765,重庆,2017-12-16,2017年12月16日,3,92,277,68,97,16,49,1.04,14,阴/多云,微风<3级/微风<3级,7℃/11℃,7,11
1764,重庆,2017-12-15,2017年12月15日,3,78,226,57,84,11,45,0.91,14,阴/阴,无持续风向<3级/无持续风向<3级,9℃/12℃,9,12
1763,重庆,2017-12-14,2017年12月14日,3,65,168,46,69,13,48,0.83,16,阴/小雨,无持续风向<3级/无持续风向<3级,10℃/12℃,10,12
1762,重庆,2017-12-13,2017年12月13日,3,69,164,49,76,9,51,0.78,26,阴/阴,无持续风向<3级/无持续风向<3级,9℃/11℃,9,11
1761,重庆,2017-12-12,2017年12月12日,4,119,330,89,135,15,63,1.33,8,阴/小雨,无持续风向<3级/无持续风向<3级,11℃/13℃,11,13
1760,重庆,2017-12-11,2017年12月11日,4,101,277,75,115,14,63,1.17,8,阴/阴,无持续风向<3级/无持续风向<3级,10℃/14℃,10,14
1759,重庆,2017-12-10,2017年12月10日,3,75,137,54,82,10,55,0.82,24,晴/晴,无持续风向<3级/无持续风向<3级,10℃/15℃,10,15
1758,重庆,2017-12-09,2017年12月09日,3,55,39,35,57,11,49,0.81,25,多云/晴,无持续风向<3级/无持续风向<3级,7℃/14℃,7,14
1757,重庆,2017-12-08,2017年12月08日,3,63,131,44,59,8,46,0.88,11,小雨/阴,无持续风向<3级/无持续风向<3级,8℃/12℃,8,12
1756,重庆,2017-12-07,2017年12月07日,3,89,169,65,98,14,54,1.08,8,阴/小雨,无持续风向<3级/无持续风向<3级,11℃/14℃,11,14
1755,重庆,2017-12-06,2017年12月06日,3,82,144,60,89,12,52,1.04,9,阴/阴,无持续风向<3级/无持续风向<3级,11℃/14℃,11,14
1754,重庆,2017-12-05,2017年12月05日,4,101,272,75,111,14,51,1.26,6,阴/阴,无持续风向<3级/无持续风向<3级,11℃/15℃,11,15
1753,重庆,2017-12-04,2017年12月04日,3,87,243,64,96,13,49,1.18,8,阴/小雨,无持续风向<3级/无持续风向<3级,10℃/14℃,10,14
1752,重庆,2017-12-03,2017年12月03日,3,73,174,52,85,16,47,1.01,10,阴/阴,无持续风向<3级/无持续风向<3级,12℃/14℃,12,14
1751,重庆,2017-12-02,2017年12月02日,3,52,93,35,55,14,45,0.91,9,阴/阴,无持续风向<3级/无持续风向<3级,10℃/15℃,10,15
1750,重庆,2017-12-01,2017年12月01日,2,46,103,30,45,10,40,0.88,6,小雨/阴,无持续风向<3级/无持续风向<3级,11℃/14℃,11,14
1811,重庆,2017-11-30,2017年11月30日,3,73,279,52,75,10,41,0.86,9,小雨/小雨,微风<3级/微风<3级,10℃/13℃,10,13
1810,重庆,2017-11-29,2017年11月29日,4,118,303,89,126,15,53,1.15,6,小雨/小雨,微风<3级/微风<3级,11℃/13℃,11,13
1809,重庆,2017-11-28,2017年11月28日,4,124,280,94,142,18,58,1.22,7,小雨/小雨,无持续风向<3级/无持续风向<3级,12℃/14℃,12,14
1808,重庆,2017-11-27,2017年11月27日,3,95,255,70,109,16,67,1.1,13,局部多云/阴天,北风2/北风2,10℃/14℃,10,14
1807,重庆,2017-11-26,2017年11月26日,3,76,205,55,88,11,58,0.95,28,多云/多云,微风<3级/微风<3级,10℃/16℃,10,16
1806,重庆,2017-11-25,2017年11月25日,3,65,141,46,74,10,54,0.84,19,多云/多云,微风<3级/微风<3级,9℃/15℃,9,15
1805,重庆,2017-11-24,2017年11月24日,2,48,92,30,48,8,41,0.63,23,阴/阴,无持续风向<3级/无持续风向<3级,9℃/13℃,9,13
1804,重庆,2017-11-23,2017年11月23日,2,41,73,27,39,7,43,0.65,14,小雨/阴,微风<3级/微风<3级,7℃/11℃,7,11
1803,重庆,2017-11-22,2017年11月22日,3,54,149,33,55,10,46,0.77,8,小雨/小雨,无持续风向<3级/无持续风向<3级,10℃/12℃,10,12
1802,重庆,2017-11-21,2017年11月21日,2,39,65,22,38,7,44,0.65,19,小雨/小雨,无持续风向<3级/无持续风向<3级,10℃/12℃,10,12
1801,重庆,2017-11-20,2017年11月20日,3,54,163,37,55,8,38,0.91,16,小雨/小雨,无持续风向<3级/无持续风向<3级,10℃/12℃,10,12
1800,重庆,2017-11-19,2017年11月19日,3,55,175,37,61,10,36,0.84,33,小雨/小雨,无持续风向<3级/无持续风向<3级,11℃/14℃,11,14
1799,重庆,2017-11-18,2017年11月18日,2,37,86,24,37,8,36,0.92,10,小雨/小雨,无持续风向<3级/无持续风向<3级,12℃/16℃,12,16
1798,重庆,2017-11-17,2017年11月17日,3,61,171,39,70,12,45,0.93,12,阴/小雨,微风<3级/微风<3级,14℃/19℃,14,19
1797,重庆,2017-11-16,2017年11月16日,2,50,107,25,50,13,45,0.89,13,阴/阴,微风<3级/微风<3级,16℃/19℃,16,19
1796,重庆,2017-11-15,2017年11月15日,2,46,105,25,45,10,40,0.89,15,阴/阴,无持续风向<3级/无持续风向<3级,15℃/18℃,15,18
1795,重庆,2017-11-14,2017年11月14日,3,60,184,40,68,10,44,1.12,11,阴/阴,无持续风向<3级/无持续风向<3级,14℃/20℃,14,20
1794,重庆,2017-11-13,2017年11月13日,3,65,174,44,77,12,46,0.93,17,阴/阴,无持续风向<3级/无持续风向<3级,16℃/18℃,16,18
1793,重庆,2017-11-12,2017年11月12日,3,58,130,36,63,12,40,0.89,8,小雨/小雨,无持续风向≤3级/无持续风向≤3级,15℃/17℃,15,17
1792,重庆,2017-11-11,2017年11月11日,3,58,171,31,64,12,50,0.76,12,小雨/小雨,无持续风向≤3级/无持续风向≤3级,14℃/17℃,14,17
1791,重庆,2017-11-10,2017年11月10日,3,74,215,51,79,11,47,0.88,18,小雨/小雨,无持续风向≤3级/无持续风向≤3级,15℃/18℃,15,18
1790,重庆,2017-11-09,2017年11月09日,3,95,249,70,109,14,65,1.19,44,多云/小雨,无持续风向≤3级/无持续风向≤3级,14℃/24℃,14,24
1789,重庆,2017-11-08,2017年11月08日,4,119,262,89,140,12,67,1.42,52,多云/多云,无持续风向≤3级/无持续风向≤3级,15℃/26℃,15,26
1788,重庆,2017-11-07,2017年11月07日,4,131,273,99,152,14,68,1.46,50,多云/晴,无持续风向≤3级/无持续风向≤3级,14℃/25℃,14,25
1787,重庆,2017-11-06,2017年11月06日,4,111,267,83,138,15,77,1.42,36,晴/多云,无持续风向≤3级/无持续风向≤3级,14℃/24℃,14,24
1786,重庆,2017-11-05,2017年11月05日,3,86,240,62,103,10,58,1.22,45,多云/多云,无持续风向≤3级/无持续风向≤3级,15℃/22℃,15,22
1785,重庆,2017-11-04,2017年11月04日,3,92,290,68,106,9,53,1.22,30,多云/多云,无持续风向≤3级/无持续风向≤3级,15℃/24℃,15,24
1784,重庆,2017-11-03,2017年11月03日,4,102,245,76,119,11,66,1.3,32,多云/多云,无持续风向≤3级/无持续风向≤3级,14℃/24℃,14,24
1783,重庆,2017-11-02,2017年11月02日,4,108,254,80,127,13,62,1.27,37,多云/多云,无持续风向≤3级/无持续风向≤3级,15℃/22℃,15,22
1782,重庆,2017-11-01,2017年11月01日,3,95,224,70,109,11,50,1.14,22,阴/多云,无持续风向≤3级/无持续风向≤3级,16℃/22℃,16,22
1842,重庆,2017-10-31,2017年10月30日,3,74,171,52,89,13,60,1.06,50,多云/多云,无持续风向≤3级/无持续风向≤3级,15℃/22℃,15,22
1841,重庆,2017-10-30,2017年10月29日,3,88,317,64,101,12,52,1.15,42,阴/阴,无持续风向≤3级/无持续风向≤3级,16℃/20℃,16,20
1840,重庆,2017-10-29,2017年10月28日,4,108,347,80,118,13,49,1.29,19,多云/阴,无持续风向≤3级/无持续风向≤3级,14℃/21℃,14,21
1839,重庆,2017-10-28,2017年10月27日,3,63,90,43,69,11,50,1.16,32,多云/多云,无持续风向≤3级/无持续风向≤3级,15℃/23℃,15,23
1838,重庆,2017-10-27,2017年10月26日,3,51,46,33,52,8,45,1.16,26,小雨/阴,无持续风向≤3级/无持续风向≤3级,16℃/20℃,16,20
1837,重庆,2017-10-26,2017年10月25日,3,52,54,35,53,7,43,1.01,20,小雨/阴,无持续风向≤3级/无持续风向≤3级,17℃/19℃,17,19
1836,重庆,2017-10-25,2017年10月24日,3,56,81,39,57,8,46,0.97,32,阴/阴,无持续风向≤3级/无持续风向≤3级,15℃/20℃,15,20
1835,重庆,2017-10-24,2017年10月23日,2,41,41,22,41,10,42,0.86,26,阴/多云,无持续风向≤3级/无持续风向≤3级,15℃/20℃,15,20
1834,重庆,2017-10-23,2017年10月22日,2,29,20,16,27,7,40,0.74,22,小雨/小雨,无持续风向≤3级/无持续风向≤3级,16℃/18℃,16,18
1833,重庆,2017-10-22,2017年10月21日,2,24,14,14,22,6,36,0.72,28,小雨/中雨,无持续风向≤3级/无持续风向≤3级,18℃/20℃,18,20
1832,重庆,2017-10-21,2017年10月20日,3,60,170,41,64,9,46,1.06,12,阴/阴,无持续风向≤3级/无持续风向≤3级,17℃/22℃,17,22
1831,重庆,2017-10-20,2017年10月19日,2,48,121,26,50,12,48,1.01,13,多云/阴,无持续风向≤3级/无持续风向≤3级,17℃/22℃,17,22
1830,重庆,2017-10-19,2017年10月18日,2,35,66,17,34,8,40,0.81,19,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,16℃/18℃,16,18
1829,重庆,2017-10-18,2017年10月17日,2,21,8,12,20,6,32,0.71,17,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,16℃/20℃,16,20
1828,重庆,2017-10-17,2017年10月16日,2,18,4,10,16,6,26,0.72,24,阴/小雨,无持续风向≤3级/无持续风向≤3级,17℃/20℃,17,20
1827,重庆,2017-10-16,2017年10月15日,2,27,50,14,26,11,33,0.75,24,阴/小雨,无持续风向≤3级/无持续风向≤3级,17℃/19℃,17,19
1826,重庆,2017-10-15,2017年10月14日,2,22,10,12,21,8,31,0.73,20,小雨/小雨,无持续风向≤3级/无持续风向≤3级,16℃/18℃,16,18
1825,重庆,2017-10-14,2017年10月13日,2,17,3,8,13,5,31,0.79,19,小雨/小雨,无持续风向≤3级/无持续风向≤3级,16℃/18℃,16,18
1824,重庆,2017-10-13,2017年10月12日,2,20,6,10,17,5,35,0.83,12,小雨/小雨,无持续风向≤3级/无持续风向≤3级,15℃/18℃,15,18
1823,重庆,2017-10-12,2017年10月11日,2,15,3,8,13,5,28,0.71,11,小雨/大雨,无持续风向≤3级/无持续风向≤3级,14℃/17℃,14,17
1822,重庆,2017-10-11,2017年10月10日,2,20,12,9,14,5,31,0.6,22,小雨/中雨,无持续风向≤3级/无持续风向≤3级,14℃/18℃,14,18
1821,重庆,2017-10-10,2017年10月09日,2,32,136,18,32,6,26,0.62,20,多云/阴,无持续风向≤3级/无持续风向≤3级,21℃/30℃,21,30
1820,重庆,2017-10-09,2017年10月08日,3,62,275,41,71,9,36,1.03,56,多云/多云,无持续风向≤3级/无持续风向≤3级,20℃/30℃,20,30
1819,重庆,2017-10-08,2017年10月07日,3,55,185,32,56,9,37,1.01,38,阴/多云,无持续风向≤3级/无持续风向≤3级,19℃/29℃,19,29
1818,重庆,2017-10-07,2017年10月06日,2,47,116,26,47,10,37,1.05,15,阴/阴,无持续风向≤3级/无持续风向≤3级,18℃/23℃,18,23
1817,重庆,2017-10-06,2017年10月05日,2,29,28,15,28,7,35,0.96,13,阴/阴,无持续风向≤3级/无持续风向≤3级,17℃/21℃,17,21
1816,重庆,2017-10-05,2017年10月04日,2,15,1,8,12,4,26,0.76,18,中雨/中雨,无持续风向≤3级/无持续风向≤3级,17℃/19℃,17,19
1815,重庆,2017-10-03,2017年10月03日,2,26,33,15,25,6,26,0.81,15,中雨/中雨,无持续风向≤3级/无持续风向≤3级,20℃/23℃,20,23
1814,重庆,2017-10-02,2017年10月02日,3,54,252,32,57,9,43,1.01,19,阴/中雨,无持续风向≤3级/无持续风向≤3级,21℃/25℃,21,25
1813,重庆,2017-10-01,2017年10月01日,2,41,97,21,40,8,36,0.85,16,阴/小雨,无持续风向≤3级/无持续风向≤3级,21℃/24℃,21,24
1873,重庆,2017-09-30,2017年09月30日,2,18,4,9,17,6,28,0.72,20,阴/小雨,无持续风向≤3级/无持续风向≤3级,19℃/24℃,19,24
1872,重庆,2017-09-29,2017年09月29日,2,27,20,14,26,7,36,0.81,20,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,21℃/24℃,21,24
1871,重庆,2017-09-28,2017年09月28日,2,28,24,14,27,6,33,0.67,24,阵雨/阴,无持续风向≤3级/无持续风向≤3级,20℃/22℃,20,22
1870,重庆,2017-09-27,2017年09月27日,2,34,69,19,34,7,29,0.72,15,小雨/小雨,无持续风向≤3级/无持续风向≤3级,20℃/24℃,20,24
1869,重庆,2017-09-26,2017年09月26日,3,60,259,35,67,11,42,1.04,42,多云/大雨,无持续风向≤3级/无持续风向≤3级,22℃/31℃,22,31
1868,重庆,2017-09-25,2017年09月25日,2,44,152,20,43,9,40,0.89,22,阴/阴,无持续风向≤3级/无持续风向≤3级,23℃/28℃,23,28
1867,重庆,2017-09-24,2017年09月24日,2,28,31,13,27,7,35,0.78,21,阵雨/多云,无持续风向≤3级/无持续风向≤3级,22℃/28℃,22,28
1866,重庆,2017-09-23,2017年09月23日,2,29,20,16,28,7,30,0.74,23,阵雨/阴,无持续风向≤3级/无持续风向≤3级,22℃/28℃,22,28
1865,重庆,2017-09-22,2017年09月22日,2,39,40,20,38,8,35,0.8,30,阴/阵雨,无持续风向≤3级/无持续风向≤3级,22℃/27℃,22,27
1864,重庆,2017-09-21,2017年09月21日,2,35,45,18,34,7,36,0.82,28,阴/阵雨,无持续风向≤3级/无持续风向≤3级,21℃/26℃,21,26
1863,重庆,2017-09-20,2017年09月20日,2,28,22,14,26,6,33,0.72,32,阵雨/阴,无持续风向≤3级/无持续风向≤3级,20℃/25℃,20,25
1862,重庆,2017-09-19,2017年09月19日,2,29,18,16,28,7,29,0.83,19,小雨/小雨,无持续风向≤3级/无持续风向≤3级,21℃/26℃,21,26
1861,重庆,2017-09-18,2017年09月18日,3,61,133,40,62,8,36,0.95,24,阵雨/大雨,无持续风向≤3级/无持续风向≤3级,22℃/27℃,22,27
1860,重庆,2017-09-17,2017年09月17日,3,93,300,68,108,12,42,1.02,71,多云/阵雨,无持续风向≤3级/无持续风向≤3级,25℃/33℃,25,33
1859,重庆,2017-09-16,2017年09月16日,3,77,268,43,73,10,39,0.86,82,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/33℃,24,33
1858,重庆,2017-09-15,2017年09月15日,3,90,331,60,93,10,43,0.99,73,多云/晴,无持续风向≤3级/无持续风向≤3级,23℃/31℃,23,31
1857,重庆,2017-09-14,2017年09月14日,3,52,118,25,48,9,39,0.82,68,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/33℃,24,33
1856,重庆,2017-09-13,2017年09月13日,3,62,175,29,58,10,45,0.83,76,多云/多云,无持续风向≤3级/无持续风向≤3级,21℃/32℃,21,32
1855,重庆,2017-09-12,2017年09月12日,3,64,221,22,53,10,50,0.89,74,晴/多云,无持续风向≤3级/无持续风向≤3级,21℃/32℃,21,32
1854,重庆,2017-09-11,2017年09月11日,2,45,162,20,43,8,41,0.96,53,多云/多云,无持续风向≤3级/无持续风向≤3级,22℃/31℃,22,31
1853,重庆,2017-09-10,2017年09月10日,2,27,21,11,23,7,25,0.69,40,阵雨/多云,无持续风向≤3级/无持续风向≤3级,21℃/26℃,21,26
